credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,fico_category,fico_cat_Poor,fico_cat_Fair,fico_cat_Good,fico_cat_Excellent,interest_tier,int_tier_Low,int_tier_Medium,int_tier_High,int_tier_Very High,dti_category,dti_cat_Low DTI,dti_cat_Medium DTI,dti_cat_High DTI,revol_util_category,util_cat_Very Low,util_cat_Low,util_cat_Medium,util_cat_High,util_cat_Very High,loan_amount,credit_years,credit_history_length,cred_hist_< 5 years,cred_hist_5-10 years,cred_hist_10-15 years,cred_hist_15+ years,fico_interest_interaction,dti_util_interaction,high_risk_flag,annual_income,monthly_income,payment_to_income_ratio,inquiries_per_year,combined_risk_score,has_delinquency,has_public_record,high_inquiries,high_utilization,meets_credit_policy
1,debt_consolidation,0.1375,340.57,10.46310334,17.38,707,2699.958333,22213,65.9,0,0,0,0,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,High,False,False,False,True,False,10000.195919140884,7.397146117808219,5-10 years,False,True,False,False,97.2125,1145.342,0,34999.99998349572,2916.66666529131,0.11676685719791866,0.0,0.541996351208618,0,0,0,0,1
1,home_improvement,0.0775,156.11,12.32385568,6.48,752,5339.958333,2160,2.3,1,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,5000.133940658471,14.630022830136985,10-15 years,False,False,True,False,58.28,14.904,0,224999.9997330245,18749.999977752042,0.00832586667654579,0.13670518653464558,0.2084450759977597,0,0,0,0,1
1,credit_card,0.0743,155.38,11.15625052,4.56,812,9809.0,813,1.0,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,5000.3090383484405,26.873972602739727,15+ years,False,False,False,True,60.3316,4.56,0,69999.9999277953,5833.333327316275,0.026636571456046938,0.0,0.07942758905249825,0,0,0,0,1
1,home_improvement,0.0807,235.25,11.91839057,2.72,757,5202.0,23678,24.4,4,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Low,False,True,False,False,False,7499.521525077752,14.252054794520548,10-15 years,False,False,True,False,61.08989999999999,66.368,0,149999.999538241,12499.999961520085,0.01882000005793536,0.5613225682429834,0.21431290055687569,0,0,1,0,1
1,debt_consolidation,0.0996,257.99,10.77895629,15.13,722,2640.0,11289,47.8,3,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,8000.084175733756,7.232876712328767,5-10 years,False,True,False,False,71.9112,723.2139999999999,0,48000.00000527866,4000.0000004398885,0.06449749999290708,0.8295454545454546,0.40731101866863934,0,0,0,0,1
1,small_business,0.1501,225.37,12.26904744,6.45,677,6240.0,56411,75.3,0,0,0,1,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,High,False,False,False,True,False,6500.3903247210455,17.095890410958905,15+ years,False,False,False,True,101.61770000000001,485.685,0,212999.99900069716,17749.999916724762,0.012696901468019014,0.0,0.5791048781948167,0,0,0,1,1
1,home_improvement,0.0964,80.26,11.22524339,20.0,772,4920.958333,269,3.8,3,0,0,1,Excellent,False,False,False,True,Medium,False,True,False,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,2500.4335539877784,13.482077624657533,10-15 years,False,False,True,False,74.4208,76.0,0,74999.99981111637,6249.999984259698,0.012841600032340906,0.44503526585743197,0.27706998057720766,0,0,0,0,1
1,home_improvement,0.128,84.0,10.37349118,20.0,682,5492.0,3408,35.1,1,0,0,1,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Low,False,True,False,False,False,2500.1711229493394,15.046575342465754,15+ years,False,False,False,True,87.296,702.0,1,31999.999942980376,2666.6666619150315,0.03150000005612869,0.13292061179898032,0.544579433296617,0,0,0,0,1
1,debt_consolidation,0.1122,507.46,10.59663473,13.5,712,5368.958333,6513,34.3,3,0,1,1,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,15451.085760181579,14.709474884931506,10-15 years,False,False,True,False,79.8864,463.04999999999995,0,39999.99987615706,3333.3333230130884,0.15223800047134003,0.4079003531354096,0.42490677988780534,0,1,0,0,1
1,educational,0.0743,124.31,10.59663473,3.45,772,1739.958333,330,11.0,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,4000.440317654104,4.76700913150685,< 5 years,True,False,False,False,57.3596,37.95,0,39999.99987615706,3333.3333230130884,0.03729300011546187,0.0,0.160893825840628,0,0,0,0,1
1,credit_card,0.087,63.32,11.15625052,6.07,712,2550.0,5967,19.8,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,1999.9815033729008,6.986301369863014,5-10 years,False,True,False,False,61.943999999999996,120.186,0,69999.9999277953,5833.333327316275,0.010854857154053882,0.28627450980392155,0.3210922735895526,0,0,0,0,1
1,all_other,0.1091,130.79,9.798127037,18.0,707,2192.0,5533,79.6,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,High,False,False,False,True,False,4000.1697007926155,6.005479452054795,5-10 years,False,True,False,False,77.1337,1432.8,0,18000.000002190576,1500.000000182548,0.08719333332272201,0.33302919708029194,0.5078936942986374,0,0,0,1,1
1,home_improvement,0.0775,93.67,11.73606902,2.14,762,8370.0,21050,1.0,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,3000.208482617891,22.931506849315067,15+ years,False,False,False,True,59.055,2.14,0,125000.00046444529,10416.66670537044,0.008992319966588475,0.0,0.16647279741016727,0,0,0,0,1
1,all_other,0.0775,93.67,10.81977828,5.35,762,8370.0,21050,0.7,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,3000.208482617891,22.931506849315067,15+ years,False,False,False,True,59.055,3.7449999999999997,0,49999.99977948582,4166.666648290485,0.022480800099146707,0.0,0.18216607472109164,0,0,0,0,1
1,all_other,0.087,88.65,11.69524702,15.0,742,3026.0,8155,14.9,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,2800.0372753317697,8.29041095890411,5-10 years,False,True,False,False,64.554,223.5,0,119999.99978829804,9999.99998235817,0.008865000015639484,0.24124256444150693,0.3038114623300347,0,0,0,0,1
1,all_other,0.0964,128.41,11.51292546,15.0,722,3026.0,8155,14.9,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,4000.506761370179,8.29041095890411,5-10 years,False,True,False,False,69.6008,223.5,0,99999.99950297715,8333.333291914763,0.015409200076587243,0.24124256444150693,0.3590514551927005,0,0,0,0,1
1,home_improvement,0.087,94.98,11.03488966,12.23,737,2729.958333,3678,30.7,0,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,2999.972255059351,7.479337898630137,5-10 years,False,True,False,False,64.119,375.461,0,61999.99975031178,5166.6666458593145,0.018383225880485084,0.0,0.31916126297622227,0,0,0,0,1
1,debt_consolidation,0.1217,179.8,10.46310334,7.1,662,2944.0,2040,36.2,2,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,Low,False,True,False,False,False,5400.118820335561,8.065753424657535,5-10 years,False,True,False,False,80.5654,257.02,0,34999.99998349572,2916.66666529131,0.06164571431478338,0.4959239130434782,0.5065047764473053,0,0,0,0,1
1,credit_card,0.1533,444.05,11.00209984,19.52,667,2700.958333,33074,68.8,2,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,High,False,False,False,True,False,12750.110581215924,7.399885843835617,5-10 years,False,True,False,False,102.2511,1342.9759999999999,1,59999.99992774572,4999.9999939788095,0.0888100001069484,0.5405488793225304,0.6610916091297843,0,0,0,0,1
1,all_other,0.0775,124.89,11.03165864,3.46,747,2519.0,1918,17.1,0,0,0,0,Good,False,False,True,False,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,4000.1712116381814,6.901369863013699,5-10 years,False,True,False,False,57.8925,59.166000000000004,0,61799.999787050656,5149.999982254221,0.024250485520455098,0.0,0.22128270355041083,0,0,0,0,1
1,credit_card,0.1533,644.3,11.40756495,5.24,662,1770.0,22379,62.2,0,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,High,False,False,False,True,False,18499.935249357997,4.8493150684931505,< 5 years,True,False,False,False,101.4846,325.92800000000005,0,90000.00006188375,7500.00000515698,0.08590666660759746,0.0,0.5905792798772836,0,0,0,0,1
1,small_business,0.0964,642.02,11.47210347,2.86,737,2190.0,10296,42.5,0,0,0,1,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,Medium,False,False,True,False,False,20001.599181799567,6.0,5-10 years,False,True,False,False,71.0468,121.55,0,95999.99995680261,7999.999996400217,0.08025250003611144,0.0,0.3051533530263829,0,0,0,0,1
1,small_business,0.1154,104.76,9.61580548,12.24,672,1289.958333,2867,55.1,3,0,0,1,Fair,False,True,False,False,Medium,False,True,False,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,3175.0233044365064,3.5341324191780825,< 5 years,True,False,False,False,77.5488,674.424,0,14999.999998734802,1249.9999998945668,0.08380800000706892,1.697729255259596,0.5253735681358527,0,0,0,0,1
1,debt_consolidation,0.1122,157.66,10.30895266,12.36,682,1770.0,12310,86.1,0,0,0,0,Fair,False,True,False,False,Medium,False,True,False,False,Medium DTI,False,True,False,Very High,False,False,False,False,True,4800.414182300532,4.8493150684931505,< 5 years,True,False,False,False,76.5204,1064.196,0,29999.999980671204,2499.999998389267,0.0630640000406317,0.0,0.5403072408763738,0,0,0,1,1
1,debt_consolidation,0.087,383.87,11.91839057,4.8,767,13349.95833,61921,39.1,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Low,False,True,False,False,False,12124.650974411803,36.57522830136986,15+ years,False,False,False,True,66.729,187.68,0,149999.999538241,12499.999961520085,0.030709600094536226,0.0,0.2367359453160133,0,0,0,0,1
1,credit_card,0.1122,217.6,11.38509209,18.0,702,3725.0,16738,26.1,2,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Low,False,True,False,False,False,6625.460649934008,10.205479452054794,10-15 years,False,False,True,False,78.7644,469.8,0,87999.99969548982,7333.333307957485,0.029672727375405085,0.3919463087248322,0.455705336650219,0,0,0,0,1
1,all_other,0.0807,297.99,11.05089001,3.49,792,5939.0,40384,9.2,1,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,9499.606458057044,16.27123287671233,15+ years,False,False,False,True,63.91439999999999,32.108,0,63000.0002914588,5250.000024288233,0.0567599997374095,0.12291631587809396,0.13389209780847786,0,0,0,0,1
1,debt_consolidation,0.0775,156.11,10.71441777,5.0,762,2131.0,1359,5.6,2,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,5000.133940658471,5.838356164383562,5-10 years,False,True,False,False,59.055,28.0,0,45000.00005613948,3750.0000046782898,0.041629333281398916,0.685124354763022,0.1865902088607288,0,0,0,0,1
1,debt_consolidation,0.1154,329.95,12.32385568,20.0,727,10292.0,107501,44.8,2,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,Medium,False,False,True,False,False,9999.989874941057,28.197260273972603,15+ years,False,False,False,True,83.89580000000001,896.0,0,224999.9997330245,18749.999977752042,0.017597333354213585,0.14185775359502525,0.44891659586639715,0,0,0,0,1
1,all_other,0.0807,313.67,12.06104687,0.72,787,8010.0,3054,5.6,3,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,9999.468296582949,21.945205479452056,15+ years,False,False,False,True,63.51089999999999,4.032,0,172999.99939797458,14416.666616497881,0.02175745672311296,0.27340823970037453,0.12478811694206046,0,0,0,0,1
1,all_other,0.0807,297.99,11.40756495,2.44,792,8717.958333,40384,9.6,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,9499.606458057044,23.884817350684934,15+ years,False,False,False,True,63.91439999999999,23.424,0,90000.00006188375,7500.00000515698,0.039731999972680385,0.0,0.1291392901433557,0,0,0,0,1
1,home_improvement,0.0933,239.65,11.44035477,9.66,792,4529.0,128000,0.0,3,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,7499.951169840359,12.408219178082192,10-15 years,False,False,True,False,73.89359999999999,0.0,0,92999.99980140853,7749.999983450711,0.030922580711193127,0.48355045263855156,0.1773554453579812,0,0,0,0,1
1,debt_consolidation,0.0712,61.87,11.6784399,0.43,772,5936.0,4709,18.5,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,2000.1944695803593,16.263013698630136,15+ years,False,False,False,True,54.9664,7.955,0,117999.99959315947,9833.333299429956,0.006291864428472758,0.0,0.14928115557951258,0,0,0,0,1
1,all_other,0.1186,94.47,10.71441777,2.8,667,5460.0,2850,75.0,0,1,0,0,Fair,False,True,False,False,Medium,False,True,False,False,Low DTI,True,False,False,High,False,False,False,True,False,2849.9901704869626,14.95890410958904,10-15 years,False,False,True,False,79.1062,210.0,0,45000.00005613948,3750.0000046782898,0.02519199996857187,0.0,0.5186350173910979,1,0,0,1,1
1,small_business,0.1501,73.68,11.47210347,16.89,702,4080.0,51,0.0,0,0,0,1,Good,False,False,True,False,High,False,False,True,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,2125.1664335335076,11.178082191780822,10-15 years,False,False,True,False,105.37020000000001,0.0,0,95999.99995680261,7999.999996400217,0.00921000000414425,0.0,0.4899469768251838,0,0,0,0,1
1,home_improvement,0.0807,313.67,11.91839057,5.84,792,5364.958333,37152,3.7,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,9999.468296582949,14.698515980821917,10-15 years,False,False,True,False,63.91439999999999,21.608,0,149999.999538241,12499.999961520085,0.02509360007724797,0.0,0.13872501228267872,0,0,0,0,1
1,debt_consolidation,0.0933,543.2,11.22524339,9.55,762,5699.958333,3839,16.6,1,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,16999.680682066693,15.6163242,15+ years,False,False,False,True,71.0946,158.53000000000003,0,74999.99981111637,6249.999984259698,0.08691200021888339,0.12807111163842258,0.25354303428183594,0,0,0,0,1
1,home_improvement,0.0807,313.67,11.35040654,3.11,797,5363.958333,37152,3.7,0,0,0,0,Excellent,False,False,False,True,Medium,False,True,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,9999.468296582949,14.69577625479452,10-15 years,False,False,True,False,64.3179,11.507,0,85000.00038484143,7083.333365403453,0.04428282332891923,0.0,0.115754462402218,0,0,0,0,1
1,credit_card,0.1217,266.37,11.15625052,10.2,672,3598.958333,26283,39.5,0,1,0,1,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Low,False,True,False,False,False,8000.164906411477,9.860159816438356,5-10 years,False,True,False,False,81.7824,402.9,0,69999.9999277953,5833.333327316275,0.0456634286185302,0.0,0.5075804834090728,1,0,0,0,1
1,debt_consolidation,0.1028,210.6,10.71441777,5.87,692,1741.958333,5607,42.2,0,0,0,0,Fair,False,True,False,False,Medium,False,True,False,False,Low DTI,True,False,False,Medium,False,False,True,False,False,6500.239685630161,4.7724885835616435,< 5 years,True,False,False,False,71.1376,247.71400000000003,0,45000.00005613948,3750.0000046782898,0.056159999929937934,0.0,0.41584244029014045,0,0,0,0,1
1,all_other,0.1249,234.15,10.04324949,5.01,662,1110.0,1061,81.9,3,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Low DTI,True,False,False,Very High,False,False,False,False,True,7000.244987407898,3.041095890410959,< 5 years,True,False,False,False,82.6838,410.319,0,22999.999887040383,1916.6666572533652,0.12216521799129289,1.9729729729729728,0.5597839739450773,0,0,0,1,1
1,debt_consolidation,0.1028,323.99,11.69524702,14.4,722,4679.958333,56740,77.5,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Medium DTI,False,True,False,High,False,False,False,True,False,10000.060093766931,12.821803652054793,10-15 years,False,False,True,False,74.2216,1116.0,0,119999.99978829804,9999.99998235817,0.03239900005715777,0.15598429474307887,0.44723122771121615,0,0,0,1,1
1,credit_card,0.1059,235.96,10.95080655,7.22,712,5519.0,40598,77.3,1,0,0,0,Good,False,False,True,False,Medium,False,True,False,False,Low DTI,True,False,False,High,False,False,False,True,False,7250.291643312563,15.12054794520548,15+ years,False,False,False,True,75.40079999999999,558.106,0,57000.00018144879,4750.000015120732,0.049675789315550674,0.1322703388294981,0.4355821390196743,0,0,0,1,1
1,debt_consolidation,0.1438,352.22,11.1844214,17.83,687,1289.958333,3815,6.5,1,0,0,0,Fair,False,True,False,False,High,False,False,True,False,Medium DTI,False,True,False,Very Low,True,False,False,False,False,10250.132563347945,3.5341324191780825,< 5 years,True,False,False,False,98.79060000000001,115.89499999999998,1,72000.00014413013,6000.000012010844,0.05870333321582057,0.5659097517531986,0.51866910693669,0,0,0,0,1
1,all_other,0.0743,117.31,11.69524702,0.0,772,3929.958333,0,0.0,1,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,,False,False,False,Very Low,True,False,False,False,False,3775.1721797442115,10.76700913150685,10-15 years,False,False,True,False,57.3596,0.0,0,119999.99978829804,9999.99998235817,0.011731000020695631,0.18575260553532183,0.12975524891453044,0,0,0,0,1
1,debt_consolidation,0.0712,64.96,11.60823564,0.22,812,16213.0,50,0.3,0,0,0,0,Excellent,False,False,False,True,Low,True,False,False,False,Low DTI,True,False,False,Very Low,True,False,False,False,False,2100.091041602394,44.41917808219178,15+ years,False,False,False,True,57.8144,0.066,0,109999.99947479916,9166.66662289993,0.007086545488380542,0.0,0.05086997258860265,0,0,0,0,1
